pathway	description	S9-L27-1	S9-L27-2	S9-L27-3	S9-L28-1	S9-L28-2	S9-L28-3	S9-L29-1	S9-L29-2	S9-L29-3	S9-L30-1	S9-L30-2	S9-L30-3	S9-L31-1	S9-L31-2	S9-L31-3	S9-L32-1	S9-L32-2	S9-L32-3	S9-L33-1	S9-L33-2	S9-L33-3	S9-L34-1	S9-L34-2	S9-L34-3	S9-L35-1	S9-L35-2	S9-L35-3	S9-L36-1	S9-L36-2	S9-L36-3	S9-L37-1	S9-L37-2	S9-L37-3	S9-L38-1	S9-L38-2	S9-L38-3	S9-L39-1	S9-L39-2	S9-L39-3	S9-L40-1	S9-L40-2	S9-L40-3	S9-L41-1	S9-L41-2	S9-L41-3	S9-L42-1	S9-L42-2	S9-L42-3	S9-L43-1	S9-L43-2	S9-L43-3	S9-L44-1	S9-L44-2	S9-L44-3	S9-L45-1	S9-L45-2	S9-L45-3	S9-L46-1	S9-L46-2	S9-L46-3	S9-L47-1	S9-L47-2	S9-L47-3	S9-L48-1	S9-L48-2	S9-L48-3	S9-L49-1	S9-L49-2	S9-L49-3	S9-L50-1	S9-L50-2	S9-L50-3	S9-T52-1	S9-T52-2	S9-T52-3	S9-T53-1	S9-T53-2	S9-T53-3	S9-T54-1	S9-T54-2	S9-T54-3	S9-T55-1	S9-T55-2	S9-T55-3	S9-T56-1	S9-T56-2	S9-T56-3	S9-T57-1	S9-T57-2	S9-T57-3	S9-T58-1	S9-T58-2	S9-T58-3	S9-T59-1	S9-T59-2	S9-T59-3	S9-T60-1	S9-T60-2	S9-T60-3	S9-T61-1	S9-T61-2	S9-T61-3	S9-T62-1	S9-T62-2	S9-T62-3	S9-T63-1	S9-T63-2	S9-T63-3	S9-T64-1	S9-T64-2	S9-T64-3	S9-T65-1	S9-T65-2	S9-T65-3	S9-T66-1	S9-T66-2	S9-T66-3	S9-T67-1	S9-T67-2	S9-T67-3	S9-T68-1	S9-T68-2	S9-T68-3	S9-T69-1	S9-T69-2	S9-T69-3	S9-T70-1	S9-T70-2	S9-T70-3	S9-T71-1	S9-T71-2	S9-T71-3	S9-T72-1	S9-T72-2	S9-T72-3	S9-T73-1	S9-T73-2	S9-T73-3	S9-T74-1	S9-T74-2	S9-T74-3	S9-T75-1	S9-T75-2	S9-T75-3	S9-T76-1	S9-T76-2	S9-T76-3	S1-L27-1	S1-L27-2	S1-L27-3	S1-L28-1	S1-L28-2	S1-L28-3	S1-L29-1	S1-L29-2	S1-L29-3	S1-L30-1	S1-L30-2	S1-L30-3	S1-L31-1	S1-L31-2	S1-L31-3	S1-L32-1	S1-L32-2	S1-L32-3	S1-L33-1	S1-L33-2	S1-L33-3	S1-L34-1	S1-L34-2	S1-L34-3	S1-L35-1	S1-L35-2	S1-L35-3	S1-L36-1	S1-L36-2	S1-L36-3	S1-L37-1	S1-L37-2	S1-L37-3	S1-L38-1	S1-L38-2	S1-L38-3	S1-L39-1	S1-L39-2	S1-L39-3	S1-L40-1	S1-L40-2	S1-L40-3	S1-L41-1	S1-L41-2	S1-L41-3	S1-L42-1	S1-L42-2	S1-L42-3	S1-L43-1	S1-L43-2	S1-L43-3	S1-L44-1	S1-L44-2	S1-L44-3	S1-L45-1	S1-L45-2	S1-L45-3	S1-L46-1	S1-L46-2	S1-L46-3	S1-L47-1	S1-L47-2	S1-L47-3	S1-L48-1	S1-L48-2	S1-L48-3	S1-L49-1	S1-L49-2	S1-L49-3	S1-L50-1	S1-L50-2	S1-L50-3	S1-T52-1	S1-T52-2	S1-T52-3	S1-T53-1	S1-T53-2	S1-T53-3	S1-T54-1	S1-T54-2	S1-T54-3	S1-T55-1	S1-T55-2	S1-T55-3	S1-T56-1	S1-T56-2	S1-T56-3	S1-T57-1	S1-T57-2	S1-T57-3	S1-T58-1	S1-T58-2	S1-T58-3	S1-T59-1	S1-T59-2	S1-T59-3	S1-T60-1	S1-T60-2	S1-T60-3	S1-T61-1	S1-T61-2	S1-T61-3	S1-T62-1	S1-T62-2	S1-T62-3	S1-T63-1	S1-T63-2	S1-T63-3	S1-T64-1	S1-T64-2	S1-T64-3	S1-T65-1	S1-T65-2	S1-T65-3	S1-T66-1	S1-T66-2	S1-T66-3	S1-T67-1	S1-T67-2	S1-T67-3	S1-T68-1	S1-T68-2	S1-T69-1	S1-T69-2	S1-T69-3	S1-T70-1	S1-T70-2	S1-T70-3	S1-T71-1	S1-T71-2	S1-T71-3	S1-T72-1	S1-T72-2	S1-T72-3	S1-T73-1	S1-T73-2	S1-T73-3	S1-T74-1	S1-T74-2	S1-T74-3	S1-T75-1	S1-T75-2	S1-T75-3	S1-T76-1	S1-T76-2	S1-T76-3
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	14681.38462227684	19013.423616533364	18840.194062922008	14048.833086608609	16796.29615632733	18795.29023029788	14506.04587061433	13480.545536327669	19713.84988076713	14434.918822888048	18916.045193835795	790.8935317612427	22526.59799913976	20336.249271969344	73.68130694438922	17314.286797327706	13423.717068386353	25246.23942859499	14538.14616025035	19348.390329287267	14806.658481594983	20963.334968600004	21326.135714725224	13135.179984724355	18162.291859919318	16751.007875341093	28813.794294917643	23583.953366525133	22510.05625062053	14615.645296105662	21563.698853230137	21340.61330748696	13784.442455066262	16511.038993208538	18643.223606139167	24046.033469932314	11698.874775952663	17659.262233715457	21536.14305140244	13620.038654550774	18671.000376441818	18109.0926752515	15084.382437085305	18158.98893017499	19386.91076579192	16185.91496320855	18109.4483962203	19061.82822971628	21162.38954433141	19162.448350902032	24003.637715273773	14432.82988611997	21330.297174598563	22951.132066392398	22763.10765075965	13490.6772995091	23689.70911197794	24194.91956973306	15919.890662821026	20078.323435634444	16883.79999824614	10557.026315499881	20990.38793714285	21754.512270941068	16972.967080648526	18693.250262200967	18148.255269181293	11585.979698008667	25452.466613887274	8538.50434159981	21621.671055725983	18777.117692810956	19323.95198573708	18407.510074619116	20758.50775522681	17870.388548415656	19195.29122397126	21994.737415199237	20308.04918734129	18359.57864351212	23126.009753064092	17238.14176628459	18650.11532344356	20762.142781962582	17193.22472228264	27965.403308447843	18554.666188318603	22493.575692747432	24674.265459699633	22729.1037051676	20645.796498595144	21582.24203682388	27163.408974647242	18873.105707362723	20565.386572276217	17648.66803944149	22610.999329961483	16372.929359844144	27636.497369266563	16854.611090426974	23152.313249544117	17880.809483646684	17925.6775263108	21737.279416773254	22381.911331819018	22316.853576377598	12462.905675310036	13366.495700838645	13968.838312986432	23657.472414250497	17940.900884604263	14850.605288134688	19771.649261336355	17772.03474034001	27890.83587115303	13013.474744863744	22701.909715473183	13349.405908701614	18535.268645412503	17984.22207593923	15915.018598119541	19838.582296306507	29943.339585800062	17168.84654664911	20172.464302989352	21103.977496338244	20140.60577017876	15852.71448698852	98.8930077454246	20031.166584580445	16248.685573197312	18179.822467914724	15985.111137264876	22667.044224969555	24707.50187651987	10930.947131790545	17564.794974728025	22699.75584488859	25630.767246679025	19163.164728726857	16902.68308715521	25440.059688872232	19065.846540819337	21210.82812472932	15996.210842310618	21902.678878997467	16908.791363326116	15014.493751474567	16153.493128592881	9759.18402259606	14388.10585903109	14490.24967582538	12490.777001397073	15656.422237721312	14380.544485050319	18285.049145544544	12030.14099471865	21027.00376188042	622.2886003929253	16781.64932715518	15079.528543427288	13708.509754382614	17696.514300947976	14007.108838516904	13692.449831769409	15583.003842799311	18667.280092734967	13457.953868791255	15004.912188989832	18808.74857369521	14288.669503066829	18272.894736235878	15209.229235471976	11315.715327322898	17013.647274788207	20242.872516594853	14057.766890041235	14328.426517676911	17363.94413165048	13789.654842461236	18110.794450951482	14731.158183308513	11927.457868807996	11875.253283192053	18863.231716030783	14781.724941108303	16629.03018564022	18183.634747494903	12383.976520285338	17211.061726638694	17186.62176826765	14158.483438167063	12816.432420479416	15440.965334272943	15288.034312385105	18438.494126476304	18375.19047977452	16451.3229286107	14386.953314503457	18675.46408202128	17045.88823822585	19609.1449108884	18919.770390498026	13471.58360520567	20215.75980295108	18985.534649061057	17143.141971836216	15789.14488074988	12586.065305786731	14997.786153038876	17587.221507320042	15377.110364313145	12327.311959704473	18681.35411994664	13281.333254392432	19355.994366034003	16206.268270919358	18551.789263244413	13033.826251726057	12635.507269668125	18362.192458085392	13485.081345291084	13370.11468310218	14049.40965246322	17421.391851678713	14538.185752070789	18259.63227736912	11202.10703623702	17844.22319162489	17346.397759076262	15275.275154204077	12296.482946673608	18651.253977729484	16109.96344156026	18269.238025433337	19694.48295554371	18871.06951231259	16559.587341445887	20036.52076159647	15677.230120420583	13191.029042689284	19442.6023443075	15168.704385639832	21840.78758565936	16324.324841424706	19718.42090898733	15076.973127953295	17558.264406993163	15414.309538232248	16003.823796063602	15499.773186073911	19222.780698458835	18670.98158713277	13922.585372116224	15890.6004603349	14282.777856918658	17016.819264783575	14557.108989994804	15137.684771682076	19315.84669559079	13047.556892678384	20380.521454093512	14288.471418588642	16156.55607864286	12690.384352881201	21915.951852600534	15210.412065191611	18972.952081243388	22658.624904777065	17985.64985084136	15013.05239851134	14209.723950614212	18223.685699535603	13218.69776201834	14164.566696093172	17128.924501807767	15644.816256099097	11661.213929541993	16246.271039989104	16619.03626909655	15891.18249923322	19365.064312846385	19233.12817417288	14710.053414564685	25107.459959068638	18367.396071894836	16391.847109647748	16455.13966475514	17510.978155652167	12966.553347886555	13131.59458809176	16207.787343541024	18864.447474992357
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	0.0	0.0	0.0	0.5909198838609633	0.0	0.7519729667669289	0.18664700368310813	0.2389607054891436	0.388836541770444	0.0	0.9862136621510044	0.0	0.0	0.9879538468946244	0.0	0.18665084293906592	0.0	0.0	0.5908941737261448	0.9455925735852037	0.4845088156501205	0.2379917360137378	0.0	0.4844878606182166	0.4916182263595335	0.0	0.0	0.0	0.484538545764088	0.0	0.0	0.2389702699968725	0.18665004499546373	0.5949719020970697	0.2361610689442433	0.0	0.0	0.23799794244926306	0.9689656009912117	0.4915991077709601	1.0158043758323998	0.0	0.0	0.3888356251021698	0.0	0.0	0.0	0.2386461711287737	0.0	0.968906316554166	0.0	0.0	2.489650039496674	0.7414550326340501	0.2386429766786765	0.3888182910951301	0.0	0.7775951059955006	0.2386406906074425	0.7532178720774382	0.1866526263699542	0.0	0.0	2.665403040360282	0.0	0.4942855755470647	0.0	0.4942294055798714	0.0	0.9776925053072292	0.0	0.0	0.7380941178062826	0.491637356912773	0.3888421549865689	0.8074228287707733	0.9830616669525716	0.4964571647180281	1.1936386868489048	0.3888343724615015	0.0	0.3888194744270613	0.23930190407826504	0.0	1.206270537419612	0.4942783355603054	0.4956150706415127	0.0	0.23917343952199266	0.9782623862500244	0.4845188395982709	0.18665627786319536	0.2393125186479577	0.0	0.4845130520844679	0.0	0.5950022626543996	0.0	0.4974590417183843	3.2125217400685178	0.0	0.0	0.807427012315139	1.0315019786445738	1.1662683978534527	0.8074771457407526	0.986094634569299	0.23615476576687697	0.496379083376751	0.4916725952448846	1.91970537527936	0.3888059149458316	0.7775937257988055	0.2361611730347341	0.5909696311094896	2.3310831822399383	0.4916865153677131	0.5909223129328368	1.692776027985638	0.3888296387892048	0.8073250139344947	1.195683197213946	0.0	0.0	0.9689381222627402	0.2393059979066661	1.9425156030559043	0.9455587831414604	0.3660192856172755	0.23863924927634755	1.4633446197870985	0.0	0.1866485141163811	0.3888454715279471	0.0	0.4941465291769452	0.0	0.2391752849771484	0.18665582801433525	1.7319946325015958	0.236164564216916	0.0	0.3888298151836505	0.1866596785928326	0.8073589684378317	0.4964935674266842	0.0	199.00214760034225	197.91641259246745	199.50953516394046	208.55848678816352	322.00976627294824	218.24724909734334	192.42026831612426	179.24068022780128	286.79083382097417	173.85843875890407	353.6337835198254	9.164120636092894	262.3733210018392	142.5261763379113	173.77956468381277	310.93948675447945	151.55196331064388	191.43379589248443	194.57303191338474	286.2597166379988	208.38457114095928	154.61717201243627	203.54734321677745	231.11289948419292	188.63454454401528	149.11698292064474	167.49208145132306	140.85453641613415	202.93747479573597	217.48681786224503	107.40700368072201	247.01161512456403	227.44188399248105	196.5120039710561	191.69884750923947	127.15669811451531	113.46570805528911	380.5535126185495	155.93462558530183	360.64627425457917	218.86285066746825	166.45973122245027	182.3653486602041	170.2799421234505	178.25362184772598	178.7246116208789	260.3696893839082	212.79238324959388	279.40685135640734	128.46932591675386	144.15517366140384	194.05840969117702	376.9452553832078	250.57342611888257	262.16445925671167	224.38603675337023	196.91545285747952	232.6350249112156	299.28563622300135	203.56612540440614	201.37246990273326	154.6263048744408	230.86234336027889	153.64964704085818	150.76980771569708	147.2868560452734	180.18284924805343	130.28582290594656	300.7052845870864	239.45586284727884	347.4366709250119	214.44449580840322	277.2512823332194	230.866627877578	250.14280839445348	561.5936585251028	323.0811872364117	665.4001656194378	320.35227172933975	375.7450076161216	235.00927967208543	273.3425991826511	290.19376597425617	341.4482300328178	431.60105627886304	668.1631082976556	537.5874317601247	380.21657760346113	481.5663307629229	480.26597704600897	280.45456978266884	380.20429148142335	260.34403711620206	208.8148560953608	276.3030897471371	283.4086616681428	351.0458203185148	402.32183524677816	282.66387470116666	425.67260185795004	424.3631491089524	401.7084923128268	459.82221762357085	592.4781072587905	642.9078869244958	308.7889358279395	320.78502682346124	288.596803030601	243.31665371440656	445.9869861361746	317.52464768762087	174.35405290601295	284.7489373174817	164.56770332037576	704.0993813870098	411.8182576101913	401.5563458023241	286.8375226573437	143.08034089842184	277.4585673224702	357.2426812752064	514.7046520663941	296.44835423455777	244.8410537821833	306.76550699922507	416.2586035622544	434.76431027623033	464.3763746134779	337.82797348526884	203.01601225282138	193.18219535286426	283.4933614166694	255.62849161717992	262.3336892649957	395.2495368670993	468.44614176705625	430.809513652511	318.4404799609071	151.26716132171012	334.92753537591545	211.9218542708461	177.49493400869346	193.0337804596097	345.6497117967797	326.06080599277163	297.56153457648264
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	833.0912077320227	972.0453350478444	2404.778551856434	614.6276880621327	1812.0865711469985	1895.5233627721325	446.44268388086084	830.6976571996578	1649.2225844019697	895.7361166535035	2149.1815598458265	112.64466619102276	1919.693767136613	1203.1118821473792	9.030412829184687	857.8930229760666	1230.812034365448	3879.784391026648	678.0889879254138	1379.3719084365794	1349.4342727754286	889.8355723610132	1335.5882319736209	459.4085975666441	694.6912964507782	1113.8876600459582	6112.33643807674	1494.007818822966	1505.1394673215375	872.4024142378394	1041.2951505400756	1257.7270224444126	784.0116132040349	1320.6849632332264	1223.2297614313648	3738.2285956003857	373.3213917248939	2019.5279085650573	1286.5627850453295	1006.9376257487587	1097.639919432097	2367.5335973205515	521.321656351393	1433.415202422698	2844.0760262877698	797.3144769838024	1827.7908878323221	3426.667578429321	1272.9507483557913	1279.595507028275	4049.6613950656206	1089.48173314901	2462.918365594845	1035.4922111334274	892.7249693699163	620.6212849110236	6712.452530529181	1736.621573283394	2056.149940065828	1501.781782408724	1440.9995443227238	771.0161763245944	2980.029360470168	685.4039538656131	902.8227674097516	2760.1929770152083	879.6034326647533	803.0558010085721	3709.214269583196	459.53859940286605	1900.8792608012088	2663.892255092606	1830.9788426577027	2825.599757422111	2583.8159763907456	1794.9542481143537	2153.887844356113	2500.7454293620253	2192.178318562856	2534.51922867176	5846.6309492726705	2294.7804683633717	3326.332810689589	5284.630790359469	2282.0747815232003	2941.491795698213	2933.0835615725096	2820.2810326288036	3844.2124422086604	4474.761293341554	2171.306110174904	2626.901858236442	6595.165637667052	1679.8187785476266	1444.983386700634	1935.2517305251504	2012.446758491465	2294.0992661084	6521.190690889812	1289.35587227105	2155.172759631125	2445.782129311185	2738.485275504736	4559.481395768049	4080.5715610514103	2111.3602365808583	1075.0617953214605	1474.8747154311056	2086.2032023780152	3917.884824375105	1976.734919175372	1346.3848537061785	2636.2876971211704	2312.375608313156	2497.494760399175	2812.214241747702	6857.920497565411	1145.3805321748187	1559.0807751809414	1660.5476655816956	1845.997139286832	3318.140845277571	6650.9312365676615	2603.3887331664937	3125.6274881925265	3544.142074914616	2080.613219234976	2659.6255758232737	11.630308691271551	1864.559437724288	1913.9553329576045	2817.900636820449	1361.6686361095408	2717.321602431645	4464.425878302611	1214.3274976297164	3719.2713260080855	4699.028482159588	2186.3186391910826	2069.689316434874	4038.3249632172615	2209.320918578244	1334.8378273061596	4940.1249233103135	2149.1065077890357	6505.534989547068	1613.130587542137	2462.646404771761	1880.0791907056832	2540.892228721499	2025.290534603968	2916.844902932693	2360.084664377568	1725.3463496997476	1828.9931280623214	3119.4683348179365	1766.318847675741	3349.19292496794	74.9276812185892	2942.0211489518715	1265.2734396097308	2088.8441787970946	3115.8916500447945	1499.793915829873	2013.9315764063085	1389.6319610674225	2779.0158944858244	2041.6439617135745	2111.6960457880828	2119.2898483706977	2146.538034249441	1534.5541194139807	1506.5021506633334	2143.4972897886264	1934.3128069795707	2127.095974680175	2192.8709841977666	1352.4972518265351	2506.071935907792	1966.1050273569228	2079.293858123432	1910.6235225091157	1444.6758906785751	1321.8819385576774	3782.2753548127253	1426.5515210988754	3283.227994120705	2068.9870329423347	1920.9273033193977	1896.6244171495748	1755.249718677536	1971.5035889919045	1919.0904927290208	2335.472432302774	2335.5342014843413	2882.569193402694	1341.0015427055926	1754.0738604445637	1864.6586474061637	3614.121265087029	2323.355453954593	2316.250082122178	2176.513926409978	2237.149970624753	2792.687460165734	2834.2403649889147	1909.955934837596	2270.227239967032	1533.9372965285172	2318.7722618984812	1855.9670166944213	1572.6293208958716	1935.7303325011953	1803.1368345763726	1241.4479434928446	3435.146585220115	2060.502865990244	3250.119413366713	1955.6151844437188	2008.715762341296	1961.4239991219456	1774.4219029031515	2665.539766674576	2140.7343285981087	3349.4513502481927	2067.507336194152	2474.288604318803	1777.3968698910235	2260.90234377024	2273.9015036697697	3007.543563195012	2202.230416269828	2614.7515819032433	2538.4245619416074	2177.5443979067027	2784.631094395509	2826.852201930053	1805.651148414328	2850.6971217041805	1828.6433014746972	1859.6586752737521	1885.7748900877368	2058.653476063551	2298.7507464490423	2237.138787950828	2550.744968596543	2612.9340944555665	2084.4773302916674	2441.1999538305263	2290.450181354979	3048.8696736194893	3651.412092775971	2257.4842604381256	1940.2544260087493	2107.878825272622	2055.698210236504	3171.796438709	1913.9388441964138	1599.6583644401264	3091.8463657804555	1594.6334161773807	3402.8794827681677	2101.3114475656753	2241.2374626485653	2688.70064494758	1462.2606583586944	2484.232438061619	2207.042863764243	3147.9742579925482	2498.214579071391	1847.3493353269305	2078.517679165954	2170.136156003998	2041.2128386525744	2299.270963226536	2292.2745927386936	1611.1423962718884	1630.3639339855447	2107.039605099856	2106.2224450225244	1922.8421253551278	2589.387846580245	2886.50152435174	3055.039756281633	2112.2124238604724	1530.42373714739	3250.547383768042	2035.740574110716	1768.0133540510972	1980.3012001170127	2243.15866090188	1861.775958261842	1832.1757022209315
ANAEROFRUCAT-PWY	homolactic fermentation	12680.059155936018	15173.432347917244	19491.15563788772	12007.755445800725	14804.73708270061	17565.284216023672	11832.971462762205	11873.784271961224	17379.492956575228	12438.874059343325	17455.10073231665	778.0987099323904	19478.83482188721	16047.255451409132	66.71596069830731	14350.799193144594	12182.112625769578	22922.27177314712	11856.654431226152	16422.996129907893	13356.352347115322	16426.291708946403	19122.580522966644	11631.416667386398	14340.842146804673	14032.349812179364	29225.513751450402	20006.438206229766	18408.56390292148	12822.78503738671	18661.721156858646	18859.411993373225	12022.54741593438	14692.237097702366	16408.15941044431	24272.016400087843	9931.629201086507	16021.728222605348	18470.56521738336	12438.720119663643	16723.390882992782	18558.490302307244	11539.235898571544	15294.720102222636	19204.124450316318	14213.376658172407	15961.532717572727	19604.31255675973	18011.264812815407	15553.81282547808	24376.13715924816	12511.79671767518	19510.935127426117	18679.42243686852	19407.73185044088	10025.702105038565	25132.224809000294	21318.186102381722	14923.601816184762	17284.039601344826	14676.374967246402	8575.222844515913	21108.444707268536	17513.144673804178	14190.21387698254	17647.173304263528	15178.963091293246	9369.083185553387	23031.900565917837	6940.776967735931	19667.95289827719	19034.5001018614	17259.87802740876	16674.7035274068	19573.77804502775	17358.01791065964	18779.842837062068	20803.087808544187	19279.987676870525	16526.793000961596	25701.78226628576	15492.965137291809	17531.293450065416	21901.5251150686	17272.722658995615	28660.634895437157	17970.042607671796	20937.29647205525	22005.070624911583	21900.246182370785	19157.315737293902	19096.582941076933	30030.98277996108	18158.063188380325	19904.3345534578	16034.782499966628	21192.597091366657	14955.362317674946	29384.579595569354	16146.472301311389	22842.833237890518	16389.599216720533	17991.51224566422	20473.009320456385	21095.334026206867	20627.800636409516	11026.276242424834	12364.751905122857	13295.600956437362	22338.616887352156	17189.84526473255	13260.602051432084	17470.45656967916	16976.674748939193	27075.063312416376	12211.66347967028	23032.34913429808	11135.749656933283	16113.061409243008	15829.916611104138	15600.863874637842	18321.579925220358	32666.484952348903	15386.35865264652	18363.618369252858	19913.839910318817	20196.211521956382	15195.087983012148	84.68383678247851	19501.29368087663	14158.557543471785	19022.774048762167	14446.305473698689	19615.70503248718	25840.435251117422	9514.497105513105	16863.32192703876	24012.13894094442	22770.493448729336	17189.475603186587	16853.757836485118	24000.61910045268	17369.98089179251	23145.553713038305	15600.535812437063	23728.976794483387	14887.46693893564	13990.25829558394	14035.773621294244	9617.428400973593	12992.231607715972	13028.045763836832	11704.949367219731	14388.950912474187	12748.338515688636	16260.16387377642	10994.405506586796	18801.75683843825	559.0060454058881	15727.508413902196	12650.790492219607	13092.78548599314	16259.321362233444	12106.07427801886	12606.444495080646	13397.182239601038	16849.750726589802	12427.613750269458	14245.098120887336	16820.628892208504	12339.071161005082	16466.725671790424	13341.225954511867	10673.57287770175	15994.469554708345	18094.71955217801	12042.577791671145	12792.27432252634	15578.115618165795	11872.338388502834	17049.040736483916	13152.747424990896	11350.452761429393	10974.169233629662	17515.707440453814	12847.741454721277	15321.943888335469	16193.126686615971	11758.990862437893	15404.050142907085	15018.899235963298	13758.680709406492	11805.357183404669	14127.865207445113	14953.795759824461	17440.499420849603	16188.272771962886	15991.588216172613	13527.974490633182	17665.182375196946	15150.876186965783	18014.164546284104	16446.221847597477	13151.070415349795	18429.93750403721	18030.670400624203	15385.537833896611	14522.611824680838	11413.947561804973	14453.5945475499	16415.184327968753	13091.263429370189	11835.89920522853	17060.3677207096	11312.439045429217	17781.574121697595	14806.30371587684	16618.653360531454	12266.069509293746	11861.438902881884	17093.320366930042	12541.530576562312	12871.555988058064	13520.65586086728	16806.399666659912	14002.409634297857	17263.801846870578	11489.58424339551	16604.439638539694	16455.698741034437	15299.414633010796	11877.234589539768	17492.135629042612	14799.721048769543	17579.469848102104	18462.415308453008	17383.014676462557	15569.261643891814	18674.4408767724	15152.192637771863	12365.7562975833	17482.339177520196	13659.326079591623	20388.188552896423	14983.176841295746	19763.136784021943	14682.872575264637	16246.298143061644	14104.908291647864	15274.739584045334	14890.323495182425	17674.268238327844	17612.03372913603	12453.279997256765	13874.7522746253	13705.498221330025	16330.149629704274	13304.799159877617	14229.474122835476	18170.72197514976	11992.417740702827	18657.69897424331	13433.399088545784	15688.17504318084	12409.668285571279	20437.573591033233	13997.663621917041	17573.732661613278	20894.23422622616	17356.65407995654	13968.2918352507	13226.260468569682	17041.589245792275	11962.047855186493	14647.166888617527	16234.177604701166	13877.29542551368	11490.960540192384	15208.169520452839	15047.344399551423	15711.788595514749	18445.824956526925	18268.291189494983	14991.261889594085	23546.865350789707	16936.143597984086	15380.838715551017	15511.603355175872	15833.434942105463	12592.185284390363	12876.96845373395	15471.583091847442	17829.198134727118
