"","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium","Bacteria_Firmicutes_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium","Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Veillonellaceae_Megasphaera","Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Veillonellaceae_Megasphaera","Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Veillonellaceae_Megasphaera","Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Veillonellaceae_Dialister","Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Veillonellaceae_Dialister","Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Veillonellaceae_Dialister","Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Veillonellaceae_Dialister","Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium sensu stricto 1","Bacteria_Firmicutes_Clostridia_NA_NA_NA","Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae R-7 group","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Oxalobacter","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Parasutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Parasutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Parasutterella","Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Escherichia-Shigella","Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Escherichia-Shigella","Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Escherichia-Shigella","Bacteria_Desulfobacterota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio","Bacteria_Desulfobacterota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae_Bilophila","Bacteria_Desulfobacterota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae_Bilophila","Bacteria_Desulfobacterota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae_Bilophila","Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella","Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas","Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus","Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus","Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus","Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus","Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Granulicatella","Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Catenibacterium","Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Catenibacterium","Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Erysipelotrichaceae UCG-003","Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelotrichaceae_Holdemanella","Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family XIII AD3011 group","Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family XIII AD3011 group","Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family XIII AD3011 group","Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family XIII UCG-001","Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Verrucomicrobiota_Lentisphaeria_Victivallales_Victivallaceae_Victivallis","Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia","Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces","Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium","Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium","Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium","Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium","Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriales Incertae Sedis_NA","Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriales Incertae Sedis_NA","Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Adlercreutzia","Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA","Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella","Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA","Bacteria_Firmicutes_Bacilli_RF39_NA_NA","Bacteria_Firmicutes_Clostridia_Clostridia UCG-014_NA_NA","Bacteria_Firmicutes_Clostridia_Clostridia UCG-014_NA_NA","Bacteria_Firmicutes_Clostridia_Clostridia UCG-014_NA_NA","Bacteria_Firmicutes_Clostridia_Clostridia UCG-014_NA_NA","Bacteria_Firmicutes_Clostridia_Clostridia UCG-014_NA_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae UCG-010","Bacteria_Firmicutes_Clostridia_Monoglobales_Monoglobaceae_Monoglobus","Bacteria_Firmicutes_Clostridia_Monoglobales_Monoglobaceae_Monoglobus","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Oscillibacter","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Oscillibacter","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-003","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-003","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Oscillospira","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Oscillibacter","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214 group","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214 group","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae Sedis","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae Sedis","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA","Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus","Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_UBA1819","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Fournierella","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Fournierella","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Angelakisella","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus","Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214 group","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA","Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_[Eubacterium] siraeum group","Bacteria_Firmicutes_Clostridia_Oscillospirales_[Eubacterium] coprostanoligenes group_NA","Bacteria_Firmicutes_Clostridia_Oscillospirales_[Eubacterium] coprostanoligenes group_NA","Bacteria_Firmicutes_Clostridia_Oscillospirales_[Eubacterium] coprostanoligenes group_NA","Bacteria_Firmicutes_Clostridia_Oscillospirales_[Eubacterium] coprostanoligenes group_NA","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Coprobacter","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Coprobacter","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Sanguibacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Alloprevotella","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] ventriosum group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] ventriosum group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae NK4B4 group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] ventriosum group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] eligens group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] hallii group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] hallii group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] xylanophilum group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae NK4A136 group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae NK4A136 group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] gauvreauii group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] torques group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] torques group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] torques group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Fusicatenibacter","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae UCG-004","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae UCG-004","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae UCG-004","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] torques group","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae NK4A136 group","Total"
"S9-FBB0-1",0,0,0,0,0,0,0,1180,0,0,0,0,0,0,3,90,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,586,60,25,0,0,0,0,128,0,0,0,0,8,1,14,7,0,0,80,1,0,0,5,34,22,0,0,0,23,0,0,0,0,55,3,4,0,0,0,0,0,157,0,0,0,66,0,49,11,0,0,13,0,15,0,0,26,84,15,0,127,38,0,0,0,45,51,1,92,5,0,0,0,12,163,0,25,7,53,0,0,367,4,579,1,167,0,7,6,1,0,3,0,3,0,0,332,0,0,0,0,0,101,0,0,0,0,0,427,0,0,168,139,263,0,291,3,433,1755,0,0,0,1031,0,10,28,1,1,1,0,0,8,1886,7,0,5,0,0,328,0,0,0,0,0,129,1,1,757,0,5,97,5,49,362,16,105,76,0,0,0,1,0,0,1,1,1,0,11,2,3,0,1,3386,1276,0,8,8,5,2,0,4,3,79,60,754,77,0,0,0,8,0,0,0,0,0,1,69,38,5,1,21,13,42,85,23,15,17,0,163,6,38,4,0,99,37,0,196,199,46,11,16,34,184,95,13,75,52,0,11,0,1,26,67,20780
"S9-FBB0-2",0,0,0,0,0,0,1,1857,0,0,0,0,0,0,0,123,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,804,110,54,0,0,0,0,273,0,0,0,0,10,3,4,3,0,0,108,2,1,0,1,51,37,0,0,0,0,0,2,1,0,65,6,8,0,0,0,0,0,167,0,0,0,83,0,61,10,1,0,23,0,24,0,0,57,195,33,0,147,80,0,0,0,64,58,0,157,17,0,1,0,3,83,0,36,16,63,0,0,441,0,551,0,188,0,20,12,2,0,7,0,4,0,0,402,0,0,0,0,0,152,0,0,0,0,0,494,0,0,192,145,299,0,380,0,434,1826,0,1,0,1113,0,0,1,0,1,0,0,0,4,2337,7,1,3,0,0,421,1,0,3,0,0,179,0,0,1021,0,4,239,15,91,341,35,119,79,1,0,0,1,0,0,0,0,0,1,0,2,2,0,0,4239,1545,0,0,5,3,1,0,5,5,63,70,1010,97,0,0,0,6,0,0,0,0,0,0,92,16,1,0,5,8,83,184,47,0,25,0,62,5,24,6,0,100,59,2,236,228,71,32,22,45,209,154,10,142,45,0,7,0,8,24,125,25649
