"","N10-formyl-tetrahydrofolate biosynthesis","4-hydroxyphenylacetate degradation","superpathway of chorismate metabolism","homolactic fermentation","glycolysis III (from glucose)","superpathway of arginine and polyamine biosynthesis","superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation","arginine, ornithine and proline interconversion","L-arginine biosynthesis I (via L-ornithine)","L-arginine biosynthesis II (acetyl cycle)","chorismate biosynthesis I","superpathway of L-aspartate and L-asparagine biosynthesis","L-arginine degradation II (AST pathway)","biotin biosynthesis I","superpathway of branched amino acid biosynthesis","Calvin-Benson-Bassham cycle","catechol degradation to &beta;-ketoadipate","pyruvate fermentation to butanoate","coenzyme A biosynthesis I","adenosylcobalamin salvage from cobinamide I","reductive acetyl coenzyme A pathway","colanic acid building blocks biosynthesis","superpathway of aromatic amino acid biosynthesis","L-lysine biosynthesis I","nitrate reduction I (denitrification)","superpathway of purine nucleotides de novo biosynthesis II","glucose degradation (oxidative)","dTDP-L-rhamnose biosynthesis I","enterobacterial common antigen biosynthesis","enterobactin biosynthesis","fatty acid &beta;-oxidation I","fatty acid elongation -- saturated","superpathway of fatty acid biosynthesis initiation (E. coli)","mixed acid fermentation","superpathway of tetrahydrofolate biosynthesis and salvage","superpathway of fucose and rhamnose degradation","fucose degradation","superpathway of hexuronide and hexuronate degradation","D-galactarate degradation I","D-galacturonate degradation I","superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation","D-glucarate degradation I","superpathway of D-glucarate and D-galactarate degradation","gluconeogenesis I","glucose and glucose-1-phosphate degradation","superpathway of &beta;-D-glucuronide and D-glucuronate degradation","L-ornithine biosynthesis","glycogen degradation I (bacterial)","glycogen biosynthesis I (from ADP-D-Glucose)","superpathway of glycol metabolism and degradation","glycolysis I (from glucose 6-phosphate)","superpathway of glycolysis and Entner-Doudoroff","superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass","glyoxylate cycle","superpathway of glycerol degradation to 1,3-propanediol","heme biosynthesis I (aerobic)","heme biosynthesis II (anaerobic)","superpathway of hexitol degradation (bacteria)","L-histidine degradation I","L-histidine biosynthesis","L-methionine biosynthesis I","L-methionine biosynthesis III","L-isoleucine biosynthesis I (from threonine)","superpathway of (Kdo)2-lipid A biosynthesis","ketogluconate metabolism","lactose and galactose degradation I","L-leucine degradation I","superpathway of S-adenosyl-L-methionine biosynthesis","methanogenesis from acetate","superpathway of methylglyoxal degradation","NAD salvage pathway II","lipid IVA biosynthesis","methylerythritol phosphate pathway I","pentose phosphate pathway (non-oxidative branch)","O-antigen building blocks biosynthesis (E. coli)","superpathway of L-arginine and L-ornithine degradation","superpathway of ornithine degradation","TCA cycle IV (2-oxoglutarate decarboxylase)","pyruvate fermentation to propanoate I","heterolactic fermentation","Bifidobacterium shunt","superpathway of (R,R)-butanediol biosynthesis","acetylene degradation","L-glutamate degradation V (via hydroxyglutarate)","L-lysine fermentation to acetate and butanoate","purine nucleobases degradation I (anaerobic)","octane oxidation","reductive TCA cycle I","3-phenylpropanoate degradation","glycolysis V (Pyrococcus)","superpathway of L-lysine, L-threonine and L-methionine biosynthesis I","incomplete reductive TCA cycle","superpathway of N-acetylneuraminate degradation","hexitol fermentation to lactate, formate, ethanol and acetate","myo-inositol degradation I","phosphopantothenate biosynthesis I","pantothenate and coenzyme A biosynthesis I","pentose phosphate pathway","peptidoglycan biosynthesis I (meso-diaminopimelate containing)","superpathway of phospholipid biosynthesis I (bacteria)","superpathway of polyamine biosynthesis II","superpathway of polyamine biosynthesis I","polyisoprenoid biosynthesis (E. coli)","ppGpp biosynthesis","protocatechuate degradation II (ortho-cleavage pathway)","superpathway of histidine, purine, and pyrimidine biosynthesis","CMP-3-deoxy-D-manno-octulosonate biosynthesis I","superpathway of taurine degradation","photorespiration","formaldehyde assimilation II (RuMP Cycle)","L-lysine biosynthesis II","L-lysine biosynthesis III","superpathway of L-isoleucine biosynthesis I","aerobic respiration I (cytochrome c)","urea cycle","biotin biosynthesis II","4-aminobutanoate degradation V","L-histidine degradation II","L-lysine biosynthesis VI","pyruvate fermentation to acetate and lactate II","L-isoleucine biosynthesis II","L-isoleucine biosynthesis III","L-isoleucine biosynthesis IV","superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)","L-arginine biosynthesis III (via N-acetyl-L-citrulline)","glutaryl-CoA degradation","toluene degradation III (aerobic) (via p-cresol)","tetrapyrrole biosynthesis I (from glutamate)","tetrapyrrole biosynthesis II (from glycine)","peptidoglycan biosynthesis II (staphylococci)","superpathway of sulfur oxidation (Acidianus ambivalens)","superpathway of L-methionine biosynthesis (by sulfhydrylation)","superpathway of L-methionine biosynthesis (transsulfuration)","sucrose degradation IV (sucrose phosphorylase)","catechol degradation III (ortho-cleavage pathway)","aromatic compounds degradation via &beta;-ketoadipate","glycolysis II (from fructose 6-phosphate)","L-glutamate and L-glutamine biosynthesis","adenosylcobalamin biosynthesis I (early cobalt insertion)","adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I","GDP-mannose biosynthesis","CDP-diacylglycerol biosynthesis I","acetyl-CoA fermentation to butanoate II","succinate fermentation to butanoate","UMP biosynthesis","urate biosynthesis/inosine 5'-phosphate degradation","allantoin degradation to glyoxylate III","2-methylcitrate cycle II","superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis","1,4-dihydroxy-2-naphthoate biosynthesis I","superpathway of menaquinol-8 biosynthesis I","superpathway of menaquinol-7 biosynthesis","superpathway of menaquinol-9 biosynthesis","superpathway of menaquinol-6 biosynthesis I","ubiquinol-7 biosynthesis (prokaryotic)","ubiquinol-9 biosynthesis (prokaryotic)","ubiquinol-10 biosynthesis (prokaryotic)","superpathway of demethylmenaquinol-6 biosynthesis I","superpathway of demethylmenaquinol-8 biosynthesis","superpathway of demethylmenaquinol-9 biosynthesis","superpathway of phylloquinol biosynthesis","superpathway of menaquinol-10 biosynthesis","superpathway of menaquinol-11 biosynthesis","superpathway of menaquinol-12 biosynthesis","superpathway of menaquinol-13 biosynthesis","superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)","TCA cycle VI (obligate autotrophs)","superpathay of heme biosynthesis from glutamate","superpathway of heme biosynthesis from glycine","palmitate biosynthesis II (bacteria and plants)","cis-vaccenate biosynthesis","stearate biosynthesis II (bacteria and plants)","superpathway of phenylethylamine degradation","5-aminoimidazole ribonucleotide biosynthesis I","5-aminoimidazole ribonucleotide biosynthesis II","inosine-5'-phosphate biosynthesis I","superpathway of guanosine nucleotides de novo biosynthesis II","superpathway of adenosine nucleotides de novo biosynthesis II","6-hydroxymethyl-dihydropterin diphosphate biosynthesis I","S-adenosyl-L-methionine cycle I","chorismate biosynthesis from 3-dehydroquinate","superpathway of salicylate degradation","4-methylcatechol degradation (ortho cleavage)","sucrose degradation III (sucrose invertase)","superpathway of menaquinol-8 biosynthesis II","adenosylcobalamin salvage from cobinamide II","superpathway of 5-aminoimidazole ribonucleotide biosynthesis","palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)","galactose degradation I (Leloir pathway)","purine nucleotides degradation II (aerobic)","mono-trans, poly-cis decaprenyl phosphate biosynthesis","peptidoglycan biosynthesis III (mycobacteria)","UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)","UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)","superpathway of 2,3-butanediol biosynthesis","Kdo transfer to lipid IVA III (Chlamydia)","peptidoglycan biosynthesis V (&beta;-lactam resistance)","peptidoglycan biosynthesis IV (Enterococcus faecium)","GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis","4-deoxy-L-threo-hex-4-enopyranuronate degradation","8-amino-7-oxononanoate biosynthesis I","pyrimidine deoxyribonucleotides de novo biosynthesis III","norspermidine biosynthesis","chondroitin sulfate degradation I (bacterial)","pyruvate fermentation to acetone","superpathway of Clostridium acetobutylicum acidogenic fermentation","guanosine nucleotides degradation III","adenine and adenosine salvage III","superpathway of tetrahydrofolate biosynthesis","superpathway of L-phenylalanine biosynthesis","superpathway of L-tryptophan biosynthesis","superpathway of L-tyrosine biosynthesis","superpathway of sulfolactate degradation","queuosine biosynthesis","preQ0 biosynthesis","ubiquinol-8 biosynthesis (prokaryotic)","starch degradation V","CMP-legionaminate biosynthesis I","isopropanol biosynthesis","thiazole biosynthesis II (Bacillus)","thiazole biosynthesis I (E. coli)","superpathway of thiamin diphosphate biosynthesis II","thiamin salvage II","superpathway of glucose and xylose degradation","TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)","glycerol degradation to butanol","L-1,2-propanediol degradation","UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis","fatty acid salvage","pyruvate fermentation to isobutanol (engineered)","pyrimidine deoxyribonucleotides de novo biosynthesis I","pyrimidine deoxyribonucleotides de novo biosynthesis II","superpathway of pyrimidine ribonucleosides salvage","pyrimidine deoxyribonucleotide phosphorylation","pyrimidine deoxyribonucleotides de novo biosynthesis IV","pyrimidine deoxyribonucleosides salvage","superpathway of pyrimidine deoxyribonucleoside salvage","superpathway of pyrimidine nucleobases salvage","superpathway of pyrimidine ribonucleosides degradation","pyrimidine deoxyribonucleotides biosynthesis from CTP","superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis","adenosine ribonucleotides de novo biosynthesis","adenosine deoxyribonucleotides de novo biosynthesis II","guanosine ribonucleotides de novo biosynthesis","guanosine deoxyribonucleotides de novo biosynthesis II","superpathway of guanosine nucleotides de novo biosynthesis I","superpathway of adenosine nucleotides de novo biosynthesis I","inosine-5'-phosphate biosynthesis III","myo-, chiro- and scillo-inositol degradation","D-fructuronate degradation","TCA cycle VII (acetate-producers)","dTDP-N-acetylthomosamine biosynthesis","superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis","superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis","superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis","1,4-dihydroxy-6-naphthoate biosynthesis II","1,4-dihydroxy-6-naphthoate biosynthesis I","cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)","taxadiene biosynthesis (engineered)","L-arginine biosynthesis IV (archaebacteria)","aromatic biogenic amine degradation (bacteria)","mannan degradation","6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)","methylerythritol phosphate pathway II","gondoate biosynthesis (anaerobic)","oleate biosynthesis IV (anaerobic)","superpathway of purine nucleotides de novo biosynthesis I","mevalonate pathway I","superpathway of L-alanine biosynthesis","ADP-L-glycero-&beta;-D-manno-heptose biosynthesis","anhydromuropeptides recycling","purine ribonucleosides degradation","superpathway of purine deoxyribonucleosides degradation","superpathway of pyrimidine deoxyribonucleosides degradation","CDP-diacylglycerol biosynthesis II","polymyxin resistance","superpathway of heme biosynthesis from uroporphyrinogen-III","tRNA processing","methylphosphonate degradation I","peptidoglycan maturation (meso-diaminopimelate containing)","superpathway of pyrimidine ribonucleotides de novo biosynthesis","superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)","phenylacetate degradation I (aerobic)","2-methylcitrate cycle I","aspartate superpathway","superpathway of pyridoxal 5'-phosphate biosynthesis and salvage","(5Z)-dodec-5-enoate biosynthesis","nitrate reduction VI (assimilatory)","phosphatidylglycerol biosynthesis I (plastidic)","phosphatidylglycerol biosynthesis II (non-plastidic)","mycolate biosynthesis","NAD salvage pathway I","NAD biosynthesis I (from aspartate)","pyridoxal 5'-phosphate biosynthesis I","TCA cycle VIII (helicobacter)","L-rhamnose degradation I","flavin biosynthesis I (bacteria and plants)","formaldehyde oxidation I","adenosine nucleotides degradation II","superpathway of L-serine and glycine biosynthesis I","sulfate reduction I (assimilatory)","superpathway of sulfate assimilation and cysteine biosynthesis","TCA cycle I (prokaryotic)","superpathway of glyoxylate bypass and TCA","teichoic acid (poly-glycerol) biosynthesis","superpathway of thiamin diphosphate biosynthesis I","superpathway of L-threonine metabolism","superpathway of L-threonine biosynthesis","tRNA charging","L-tryptophan biosynthesis","L-tyrosine degradation I","superpathway of ubiquinol-8 biosynthesis (prokaryotic)","UDP-N-acetyl-D-glucosamine biosynthesis I","L-valine biosynthesis"
"S9.L27.1","1.468138e+04","0.000000e+00","8.330912e+02","1.268006e+04","1.871115e+04","3.743905e+03","2.968132e+02","1.312665e+02","1.407491e+04","1.016564e+04","1.485983e+04","3.095538e+04","1.623300e+02","1.529019e+04","1.619094e+04","1.785871e+04","0.000000e+00","9.336679e+02","1.494274e+04","1.117226e+04","4.684643e+03","1.107374e+04","1.559739e+04","9.624312e+03","0.000000e+00","1.695812e+04","0.000000e+00","2.254143e+04","3.472072e+02","7.556465e+02","4.118321e+02","2.103777e+04","1.376601e+04","1.115282e+03","1.510205e+04","8.191444e+02","3.808276e+02","1.016069e+04","7.942385e+00","1.062889e+04","1.271297e+03","2.614306e+02","7.942385e+00","1.794178e+04","3.257394e+02","1.004647e+04","1.283403e+04","1.599291e+04","6.746266e+03","6.117604e+02","1.701002e+04","1.060949e+04","1.091466e+03","6.332251e+02","4.442165e-01","3.126488e+02","5.379445e+03","5.745899e+02","1.186042e+04","1.536800e+04","4.136188e+03","9.444413e+02","1.740581e+04","1.202447e+03","7.506315e+01","0.000000e+00","0.000000e+00","5.928808e+03","4.705874e+01","2.657111e+02","3.211582e+02","1.629222e+04","1.653199e+04","2.135288e+04","9.257574e+03","2.968132e+02","3.134484e+02","1.737362e+03","2.109867e+04","2.882742e+01","3.295479e+01","4.799882e+00","5.748319e+02","8.923623e+01","3.847761e+01","6.836967e+02","3.967736e+00","1.097596e+03","0.000000e+00","0.000000e+00","7.495844e+03","2.578336e+04","1.772912e+03","3.229016e+02","0.000000e+00","1.597355e+04","1.535787e+04","1.276421e+04","1.569707e+04","1.120987e+04","1.349136e+02","2.288644e+03","1.443649e+04","4.013529e+02","0.000000e+00","9.960293e+03","1.580825e+04","0.000000e+00","0.000000e+00","1.599201e+01","1.199407e+01","1.754824e+04","1.732127e+04","0.000000e+00","4.422611e+03","3.523656e+03","5.461921e+02","0.000000e+00","1.764764e+04","1.418026e+04","1.822108e+04","1.597258e+04","1.694802e+04","1.522760e+04","1.432603e+04","5.876753e+02","0.000000e+00","6.010023e+03","5.588769e+03","0.000000e+00","9.680000e+02","1.409605e+03","7.542749e+03","5.051344e+02","0.000000e+00","0.000000e+00","1.695186e+04","4.712402e+03","0.000000e+00","1.035373e+04","1.709945e+04","1.470381e+04","2.702946e+02","1.001860e+02","1.533887e+04","1.390538e+04","5.430521e+01","0.000000e+00","0.000000e+00","4.054234e+02","1.300447e+03","1.268394e+03","9.941822e+02","9.941822e+02","5.184641e+02","5.184641e+02","5.184641e+02","6.794609e+02","8.957145e+02","6.794609e+02","4.611352e+02","9.941822e+02","1.151338e+03","1.151338e+03","1.151338e+03","0.000000e+00","1.317882e+04","7.250157e+02","1.551064e+02","0.000000e+00","1.958818e+04","1.692394e+04","0.000000e+00","1.758199e+04","1.649302e+04","1.744262e+04","1.649088e+04","1.827211e+04","1.533977e+04","8.358030e+03","1.588214e+04","0.000000e+00","0.000000e+00","4.643200e+03","9.012607e+02","1.042897e+04","1.649302e+04","1.584544e+04","1.216359e+03","5.964447e+02","0.000000e+00","1.569571e+04","1.578380e+04","1.589533e+04","1.056572e+01","1.309916e+04","0.000000e+00","4.563757e+02","1.931757e+03","1.101716e+04","1.587380e+04","5.296065e+03","0.000000e+00","8.620361e+03","1.033716e+02","1.176629e+03","7.192643e+02","1.098156e+04","1.386205e+04","1.246285e+04","1.742257e+03","1.211416e+04","0.000000e+00","1.640210e+04","1.411175e+04","5.184641e+02","1.813291e+04","4.803093e+03","1.999400e+00","5.841539e+02","1.349763e+04","2.570733e+03","1.670600e+04","1.183238e+04","1.575903e+04","1.495393e+00","0.000000e+00","8.740041e+01","0.000000e+00","1.740581e+04","1.050096e+04","1.094367e+04","1.617798e+04","1.288491e+04","3.143392e+01","1.203105e+04","1.021458e+04","1.783931e+04","0.000000e+00","4.483636e+01","1.011834e+04","1.774428e+04","2.160544e+04","1.700301e+04","2.160544e+04","1.594000e+04","1.897454e+04","6.899908e+03","3.673750e+03","1.132224e+04","4.017326e+03","4.230412e+02","1.424702e+04","7.346638e+03","3.741771e+02","3.265000e+02","2.254753e+02","2.813711e+01","6.959805e+03","1.407268e+04","0.000000e+00","1.096238e+04","1.598869e+04","1.653199e+04","2.254212e+04","1.646518e+04","1.689705e+04","0.000000e+00","1.026801e+03","4.747098e+03","1.180338e+04","4.042421e+03","3.672257e+03","8.589020e+02","1.470381e+04","1.644169e+02","4.573027e+02","4.656135e+03","3.531160e+02","1.020178e+04","1.571302e+04","1.100803e+04","0.000000e+00","0.000000e+00","4.042900e+03","9.995699e+03","1.549830e+04","1.127445e+02","8.792186e+03","8.792186e+03","1.652146e+04","1.343830e+04","1.194637e+04","9.263432e+03","5.548644e+02","1.087711e+04","1.546163e+04","1.199098e+01","3.246012e+02","1.539708e+04","1.528562e+03","3.103492e+03","1.417643e+04","5.687576e+02","5.508494e+01","1.627710e+04","0.000000e+00","1.811742e+04","1.556376e+04","1.321762e+04","0.000000e+00","5.267979e+02","6.610954e+03","1.740581e+04"
"S9.L27.2","19013.423617","    0.000000","  972.045335","15173.432348","24733.759352"," 4354.707614","  305.754125","  247.104200","16387.137304","11326.941591","18332.074627","38158.039433","  164.000000","19945.988614","20985.281835","23089.204801","    0.000000","  980.206703","19255.659990","14876.489210"," 4920.550906","13249.978038","19369.850379","10779.678648","    0.000000","21421.170957","    0.000000","29561.776901","  361.406368","  769.192081","  432.454833","26954.110718","17357.137696"," 1502.766967","19691.792656","  944.364815","  435.769345","14145.578453","    7.956727","14312.568926"," 1805.861776","  289.217844","    7.956727","23292.035903","  326.773764","14293.833406","16771.554705","21329.205663"," 8427.797027","  625.646274","22615.484167","13019.594333"," 1117.305484","  644.019508","    2.091482","  316.014195"," 5679.227602","  756.814539","16131.183481","20167.911959"," 4957.017730"," 1941.254873","22435.943887"," 1234.690645","  155.868302","    5.340802","    0.000000"," 7102.287051","  117.105711","  269.522011","  325.324593","20835.451894","21236.072760","28255.158165","10525.533196","  305.754125","  317.002964"," 1876.905990","28044.401053","   33.203985","   37.956915","    4.892893","  774.283214","   23.639524","  115.102300"," 1088.059079","   23.414706"," 1172.878100","    0.000000","    0.000000"," 8676.629351","32912.454336"," 2408.571022","  567.971493","    6.128489","20616.548060","19787.425091","17433.953853","20135.139039","15353.989081","  254.419628"," 2675.789257","18631.868599","  406.306692","    0.000000","12078.414375","20260.208732","    0.000000","    0.000000","   31.976009","   59.885071","22652.647379","22387.594026","    0.000000"," 5801.698736"," 4169.640153","  571.052933","    0.000000","22740.677620","18952.257231","23587.925834","20735.513326","21774.620926","19828.493395","17089.036031","  606.575763","    0.000000"," 6537.825646"," 6035.736221","    0.000000"," 1262.000000"," 2001.846248"," 9197.017667","  602.781730","    0.000000","    0.000000","22335.612917"," 5733.293079","    0.000000","13904.532293","22453.825076","19254.603209","  384.011062","  215.450439","20314.201816","18812.061894","  100.778443","    0.000000","    0.000000","  427.208222"," 1388.620172"," 1357.902739"," 1055.112346"," 1055.112346","  796.441312","  796.441312","  796.441312","  717.684130","  950.633522","  717.684130","  486.437917"," 1055.112346"," 1226.667744"," 1226.667744"," 1226.667744","    7.833284","18123.179798","  736.598578","  296.261687","  758.403026","25384.509196","21476.412022","    0.000000","22860.616839","21360.680803","22525.592641","20570.068413","23413.690466","19923.943780","11412.304061","20248.223779","    0.000000","    0.000000"," 6542.420669"," 1808.079932","13999.709245","21360.680803","20133.466838"," 1749.739119"," 1122.634811","    0.000000","20133.170738","20310.385224","20366.937641","   10.932533","17013.240000","    8.732830","  682.586851"," 2405.601749","15139.385887","20612.102528"," 6338.672772","    0.000000","12407.506755","  207.786700"," 1241.036068"," 1162.930607","15171.032198","18074.366032","14673.878466"," 1791.106226","14340.473460","    0.000000","20973.819969","18181.165473","  796.441312","24601.749497"," 5711.780918","    9.987532","  791.790464","18115.487252"," 3472.951619","21877.570704","15341.030039","21128.063498","    8.434764","   11.995763","  170.029775","    0.000000","22435.943887","12374.811151","13092.008839","20390.417827","15612.010059","  100.920599","16313.916920","12668.560358","22906.003883","    0.000000","  143.551989","11910.662510","22881.710376","27381.875031","22042.974916","27381.875031","19804.537480","24287.866977"," 7862.901096"," 5801.500000","15536.133197"," 4809.458216","  546.557874","19319.566766"," 8491.041943","  704.622898","  691.000000","  472.075149","   44.597974"," 8365.574887","16413.666352","    0.000000","15125.820644","21051.943621","21236.072760","29175.970622","20952.450747","21349.397271","    5.484005"," 1117.583918"," 5862.464953","13804.706863"," 4761.175713"," 4285.888490"," 1145.805866","19254.603209","  169.535865","  462.536329"," 4835.816895","  430.523527","13404.486232","20011.489359","13134.252444","    0.000000","    0.000000"," 5184.391510","13620.265629","19657.548822","  172.648222","12313.524406","12313.524406","21082.791201","17716.584865","16222.987173","12931.873430","  563.841263","14947.450385","20029.736539","   23.973910","  634.041363","19800.059626"," 2209.937836"," 4442.155994","18782.620649","  578.281792","  143.518884","21557.433535","    0.000000","23303.277247","19996.863000","17634.239413","    0.000000","  803.193660"," 7282.101672","22435.943887"
"S9.L27.3","18840.194063","    0.000000"," 2404.778552","19491.155638","24403.316689"," 8779.310573","  955.217773","  225.278761","21002.417611","18016.312741","21994.409401","39816.096016","  572.670000","19005.308283","21305.435967","24359.691643","    0.000000"," 2962.844499","20585.192100","15844.116803"," 6456.661193","16322.156872","22937.667352","15140.045252","    0.000000","22964.711356","    0.000000","27127.426262"," 1171.417905"," 2407.970630"," 1422.612588","26720.052376","16502.733863"," 2981.958574","19523.617254"," 2377.079934"," 1188.496841","11791.257685","    1.998583","12310.680129"," 2637.425956","  824.703622","    1.998583","23335.572780"," 1126.596643","11685.138624","18816.761032","21580.921894","14316.470544"," 1936.186534","22516.117870","15334.137979"," 3487.166365"," 2127.757260","    0.000000"," 1045.052274"," 7477.726025"," 1332.844972","13126.941934","21675.675406"," 9561.370423"," 2140.016602","24259.076070"," 3736.040491","  159.349808","    3.233919","    0.000000","12859.903092","  111.921818","  906.828656"," 1112.437680","21200.256758","22855.687102","28750.715531","14965.659194","  955.217773"," 1076.671113"," 4451.840679","28193.012374","   26.217740","   29.971756","    1.603628"," 1587.562631","  138.617539","  120.616514"," 1087.701075","   27.193974"," 3541.487737","    0.000000","    0.000000","13094.435332","31814.582192"," 4284.392883"," 1147.333636","    8.141054","21756.242519","21038.753797","15352.763949","21747.263089","19057.844189","  311.799090"," 5864.877352","19000.212961"," 1392.586032","    0.000000","16149.245068","21636.685930","    0.000000","    0.000000","   31.975705","   43.940621","23736.646665","22884.992432","    0.000000"," 5879.263289"," 8645.441807"," 1847.528520","    0.000000","23786.328155","19437.131033","23377.852839","20669.990228","21839.442519","20930.751477","20358.268186"," 2015.282808","    0.000000","11262.059223","10647.826548","    0.000000"," 1099.500000"," 3386.482164","15043.185222"," 1445.266408","    0.000000","    0.000000","22199.932354","11788.307101","    0.000000","15032.044555","21860.654870","20295.706343","  642.497628","  240.567651","21088.701307","16817.368400","  113.168955","    0.000000","    0.000000"," 1280.858545"," 3711.341675"," 3637.248937"," 2956.568770"," 2956.568770"," 1355.347336"," 1355.347336"," 1355.347336"," 2099.585037"," 2680.201852"," 2099.585037"," 1447.666256"," 2956.568770"," 3341.400194"," 3341.400194"," 3341.400194","    4.898693","15729.728592"," 2293.220444","  360.374905","  479.451902","26313.356100","20132.411925","    0.000000","23745.527903","22429.625637","23918.969221","22117.825762","24626.171718","18978.911116","10159.817737","21963.461193","    0.000000","    0.000000"," 6174.815433"," 1673.652742","15139.187455","22429.625637","19009.955923"," 3266.024934"," 1054.295875","    0.000000","21745.328780","21938.099911","22058.096137","    3.843828","15478.910000","    4.302384","  889.285787"," 2325.039765","12602.451282","18840.654901","11306.512354","    0.000000"," 9533.981158","  192.790876"," 3638.114938"," 1121.956993","13118.294329","17659.700478","19917.816814"," 5263.754594","19232.911013","    0.000000","22078.392765","19720.895332"," 1355.347336","23560.399563"," 5975.058376","    0.000000"," 1724.078959","19166.437649"," 6543.200098","21122.037146","15497.804229","19235.387920","    0.000000","    5.999073","  143.047719","    0.000000","24259.076070","16323.593918","16730.057565","22052.059928","17860.345287","  118.381507","15016.599071","14611.515531","25089.284613","    2.494922","  168.543388","14730.051234","24457.554266","27520.131684","22976.002234","27520.131684","21460.551852","25460.363784","10190.101346"," 4156.500000","13067.043897"," 8961.245235"," 1343.780267","16775.792710","10656.232419","  641.176546","  612.000000","  428.863636","    2.199496","14313.240260","20975.977861","    0.000000","12972.055923","19451.774486","22855.687102","29498.987987","19944.837938","22917.788075","    3.429351"," 3231.852561"," 9153.142400","19132.684894"," 8145.809094"," 6759.104302"," 2317.535980","20295.706343","  580.525817"," 1478.812568"," 6812.588922"," 1134.111755","13017.411748","21639.284634","16777.805575","    0.000000","    0.000000"," 8988.751309","12222.808976","18668.216418","  209.636723","15501.836163","15501.836163","20017.311801","17177.779023","14436.128439","10622.225056"," 1875.121401","12478.587630","21179.911404","   23.969217","  592.396465","21684.510174"," 2648.923469"," 5225.791129","17170.180707"," 1908.818316","  182.953443","21158.935592","    0.000000","24624.850541","21206.285600","18049.560780","    0.000000"," 1380.097653","12202.415181","24259.076070"
